Category,Recognizer,NE,Type,File
Sculptors,stanza,Valenciennes,GPE,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,France,GPE,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,French,NORP,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,Charles V,PERSON,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,the Valois Duke,PERSON,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,Jean de Berry,PERSON,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,Pucellian,NORP,AndréBeauneveu_Sculptors_en.txt
Sculptors,stanza,the latter 14th century,DATE,AndréBeauneveu_Sculptors_en.txt
Sculptors,spacy,James George Bubb,PERSON,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,1781–1853,CARDINAL,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,the United Kingdom,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,Italian,NORP,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,London,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,Great Britain,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,James George Bubb,PERSON,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,1781–1853,DATE,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,Victorian,NORP,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,the United Kingdom,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,the Italian Opera House,ORG,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,London,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,stanza,Great Britain,GPE,J.G.Bubb_Sculptors_en.txt
Sculptors,spacy,Gian Francesco d'Agrate,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,1489- after 1563,DATE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Italian,NORP,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Parma,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Sanctuary,GPE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Santa Maria,GPE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Marco,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Bernardino Zaccagni,GPE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,Gian Francesco d'Agrate,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,1489-,DATE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,1563,DATE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,Italian,NORP,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,Parma,GPE,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,the Sanctuary of Santa Maria della Steccata,ORG,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,Marco,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,stanza,Bernardino Zaccagni,PERSON,GianFrancescod'Agrate_Sculptors_en.txt
Sculptors,spacy,Arabic,LANGUAGE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,spacy,"June 24, 1916 –",DATE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,spacy,"January 26, 2017",DATE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,spacy,Lebanese,NORP,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,stanza,Saloua Raouda Choucair,PERSON,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,stanza,Arabic,LANGUAGE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,stanza,"June 24 , 1916",DATE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,stanza,"January 26 , 2017",DATE,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,stanza,Lebanese,NORP,SalouaRaoudaChoucair_Sculptors_en.txt
Sculptors,spacy,Gyula Bezerédi,PERSON,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,1858–1925,DATE,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,Hungarian,NORP,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,the United States,GPE,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,1906,DATE,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,George Washington,PERSON,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,Budapest,GPE,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,Gyula Bezerédi,PERSON,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,1858–1925,DATE,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,Hungarian,NORP,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,the United States,GPE,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,1906,DATE,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,George Washington,PERSON,GyulaBezerédi_Sculptors_en.txt
Sculptors,stanza,Budapest,GPE,GyulaBezerédi_Sculptors_en.txt
Sculptors,spacy,George Gammon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,21 April 1821,DATE,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,14 March 1898,DATE,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,George Gamon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,George Gannon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,English,NORP,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,Charles Napier,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,Trafalgar Square,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,George Gammon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,21 April 1821,DATE,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,14 March 1898,DATE,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,George Gamon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,George Gannon Adams,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,English,LANGUAGE,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,Charles Napier,PERSON,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,stanza,Trafalgar Square,FAC,GeorgeGammonAdams_Sculptors_en.txt
Sculptors,spacy,Benita Eleanora Armstrong,PERSON,BenitaArmstrong_Sculptors_en.txt
Sculptors,spacy,The Lady Strauss,PERSON,BenitaArmstrong_Sculptors_en.txt
Sculptors,spacy,British,NORP,BenitaArmstrong_Sculptors_en.txt
Sculptors,stanza,Benita Eleanora Armstrong,PERSON,BenitaArmstrong_Sculptors_en.txt
Sculptors,stanza,Benita Jaeger,PERSON,BenitaArmstrong_Sculptors_en.txt
Sculptors,stanza,The Lady Strauss,WORK_OF_ART,BenitaArmstrong_Sculptors_en.txt
Sculptors,stanza,1907–2004,DATE,BenitaArmstrong_Sculptors_en.txt
Sculptors,stanza,British,NORP,BenitaArmstrong_Sculptors_en.txt
Sculptors,spacy,Niclas Castello,PERSON,NiclasCastello_Sculptors_en.txt
Sculptors,spacy,Norbert Zerbs,PERSON,NiclasCastello_Sculptors_en.txt
Sculptors,spacy,1978,DATE,NiclasCastello_Sculptors_en.txt
Sculptors,spacy,Neuhaus am Rennweg,ORG,NiclasCastello_Sculptors_en.txt
Sculptors,spacy,German,NORP,NiclasCastello_Sculptors_en.txt
Sculptors,stanza,Niclas Castello,PERSON,NiclasCastello_Sculptors_en.txt
Sculptors,stanza,Norbert Zerbs,PERSON,NiclasCastello_Sculptors_en.txt
Sculptors,stanza,1978,DATE,NiclasCastello_Sculptors_en.txt
Sculptors,stanza,Neuhaus am Rennweg,WORK_OF_ART,NiclasCastello_Sculptors_en.txt
Sculptors,stanza,German,NORP,NiclasCastello_Sculptors_en.txt
Sculptors,spacy,John Carl Cederquist,PERSON,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,"August 7, 1946",DATE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,American,NORP,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,Altadena,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,California,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,Long Beach State College,FAC,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,BA,ORG,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,1969,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,MA,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,1971,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,1976,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,Saddleback College,ORG,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,Mission Viejo,PERSON,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,California,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,John Carl Cederquist,PERSON,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,"August 7 , 1946",DATE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,American,NORP,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,Altadena,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,California,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,Long Beach State College,ORG,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,BA,ORG,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,1969,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,1971,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,Cederquist,PERSON,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,1976,DATE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,Saddleback College,ORG,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,Mission Viejo,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,stanza,California,GPE,JohnCederquist_Sculptors_en.txt
Sculptors,spacy,Frédéric Auguste Bartholdi,ORG,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,French,NORP,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,"April 2, 1834 – October 4, 1904",DATE,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,French,NORP,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,Liberty Enlightening,PERSON,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,the Statue of Liberty,FAC,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,Frédéric Auguste Bartholdi,PERSON,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,French,NORP,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,"April 2 , 1834",DATE,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,"October 4 , 1904",DATE,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,French,NORP,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,Liberty Enlightening the World,WORK_OF_ART,FrédéricBartholdi_Sculptors_en.txt
Sculptors,stanza,the Statue of Liberty,WORK_OF_ART,FrédéricBartholdi_Sculptors_en.txt
Sculptors,spacy,Joseph Bonomi,PERSON,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,spacy,9 October 1796,DATE,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,spacy,3 March 1878,DATE,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,spacy,English,NORP,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,stanza,Joseph Bonomi the Younger,PERSON,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,stanza,9 October 1796,DATE,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,stanza,3 March 1878,DATE,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,stanza,English,LANGUAGE,JosephBonomitheYounger_Sculptors_en.txt
Sculptors,spacy,Jacob Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Yankel Boczkowsky,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,spacy,"January 10, 1907",DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,"May 11, 1982",DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Polish,NORP,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Jewish-American,NORP,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Communist,NORP,JacobBurck_Sculptors_en.txt
Sculptors,spacy,1926,DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Burck,ORG,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the Communist Party,ORG,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the Soviet Union,GPE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,1936,DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the United States,GPE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,spacy,two,CARDINAL,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the St. Louis Post Dispatch,ORG,JacobBurck_Sculptors_en.txt
Sculptors,spacy,44 years,DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the Chicago Daily Times,ORG,JacobBurck_Sculptors_en.txt
Sculptors,spacy,the Chicago Sun-Times,ORG,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,spacy,1941,DATE,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Pulitzer Prize for Editorial Cartooning,WORK_OF_ART,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Jacob Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Yankel Boczkowsky,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,stanza,"January 10 , 1907",DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,"May 11 , 1982",DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Polish,NORP,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Jewish - American,NORP,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Communist,NORP,JacobBurck_Sculptors_en.txt
Sculptors,stanza,1926,DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the Communist Party,ORG,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the Soviet Union,GPE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,1936,DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the United States,GPE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,stanza,two,CARDINAL,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the St. Louis Post Dispatch,ORG,JacobBurck_Sculptors_en.txt
Sculptors,stanza,44 years,DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the Chicago Daily Times,ORG,JacobBurck_Sculptors_en.txt
Sculptors,stanza,the Chicago Sun - Times,ORG,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Burck,PERSON,JacobBurck_Sculptors_en.txt
Sculptors,stanza,1941,DATE,JacobBurck_Sculptors_en.txt
Sculptors,stanza,Pulitzer Prize for Editorial Cartooning,WORK_OF_ART,JacobBurck_Sculptors_en.txt
Sculptors,spacy,Charles Antoine Coysevox,PERSON,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,French,NORP,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,29,CARDINAL,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,September 1640,DATE,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,10 October 1720,DATE,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,French,NORP,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,Baroque,ORG,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,Louis XIV,PERSON,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,Palace of Versailles,FAC,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,Charles Antoine Coysevox,PERSON,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,French,NORP,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,29 September 1640,DATE,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,10 October 1720,DATE,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,French,NORP,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,Baroque,NORP,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,Louis XIV,PERSON,AntoineCoysevox_Sculptors_en.txt
Sculptors,stanza,Palace of Versailles,FAC,AntoineCoysevox_Sculptors_en.txt
Sculptors,spacy,Jerome Btesh,PERSON,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,1968,DATE,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,French,NORP,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,the sixties,DATE,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,Paris,GPE,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,France,GPE,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,Jerome Btesh,PERSON,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,1968,DATE,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,French,NORP,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,the sixties,DATE,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,Paris,GPE,JérômeBtesh_Sculptors_en.txt
Sculptors,stanza,France,GPE,JérômeBtesh_Sculptors_en.txt
Sculptors,spacy,Henry Hugh Armstead,PERSON,HenryHughArmstead_Sculptors_en.txt
Sculptors,spacy,18 June 1828,DATE,HenryHughArmstead_Sculptors_en.txt
Sculptors,spacy,4 December 1905,DATE,HenryHughArmstead_Sculptors_en.txt
Sculptors,spacy,English,NORP,HenryHughArmstead_Sculptors_en.txt
Sculptors,spacy,the Pre-Raphaelites,ORG,HenryHughArmstead_Sculptors_en.txt
Sculptors,stanza,Henry Hugh Armstead,PERSON,HenryHughArmstead_Sculptors_en.txt
Sculptors,stanza,18 June 1828,DATE,HenryHughArmstead_Sculptors_en.txt
Sculptors,stanza,4 December 1905,DATE,HenryHughArmstead_Sculptors_en.txt
Sculptors,stanza,English,LANGUAGE,HenryHughArmstead_Sculptors_en.txt
Sculptors,stanza,the Pre - Raphaelites,ORG,HenryHughArmstead_Sculptors_en.txt
Sculptors,spacy,Jan Hendrik van Borssum Buisman,PERSON,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,1919,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,Haarlem,LOC,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,23,CARDINAL,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,February 2012,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,Haarlem,PERSON,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,20th-century,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,Netherlands,GPE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,Jan Hendrik van Borssum Buisman,ORG,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,1919,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,Haarlem,GPE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,23 February 2012,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,Haarlem,GPE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,20th - century,DATE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,stanza,Netherlands,GPE,JanvanBorssumBuisman_Sculptors_en.txt
Sculptors,spacy,Leonard Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,"August 15, 1922 – June 3, 2000",DATE,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,American,NORP,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,the Gehenna Press,ORG,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,1942–2000,CARDINAL,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,One,CARDINAL,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,America,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,first,ORDINAL,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Sylvia Plath,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Ted Hughes,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Anthony Hecht,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,James Baldwin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,"a ""Sculptor of Stark Memorials",LAW,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,the New York Times,ORG,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,The Funeral Cortege,ORG,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Delano Roosevelt Memorial,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Washington,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,D.C.,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Leonard Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,"August 15 , 1922",DATE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,"June 3 , 2000",DATE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,American,NORP,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,the Gehenna Press,ORG,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,1942–2000,DATE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,One,CARDINAL,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,America,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,first,ORDINAL,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Sylvia Plath,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Ted Hughes,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Anthony Hecht,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,James Baldwin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,"a "" Sculptor of Stark Memorials """,WORK_OF_ART,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,the New York Times,ORG,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Baskin,PERSON,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,The Funeral Cortege,WORK_OF_ART,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,the Franklin Delano Roosevelt Memorial,FAC,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,Washington,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,stanza,D.C.,GPE,LeonardBaskin_Sculptors_en.txt
Sculptors,spacy,Doris Martha Alice Crane,PERSON,DorisCrane_Sculptors_en.txt
Sculptors,spacy,20 February 1911,DATE,DorisCrane_Sculptors_en.txt
Sculptors,spacy,16 March 1999,DATE,DorisCrane_Sculptors_en.txt
Sculptors,spacy,British,NORP,DorisCrane_Sculptors_en.txt
Sculptors,stanza,Doris Martha Alice Crane,PERSON,DorisCrane_Sculptors_en.txt
Sculptors,stanza,20 February 1911,DATE,DorisCrane_Sculptors_en.txt
Sculptors,stanza,16 March 1999,DATE,DorisCrane_Sculptors_en.txt
Sculptors,stanza,British,NORP,DorisCrane_Sculptors_en.txt
Sculptors,spacy,Phyllis Mary Bone RSA,PERSON,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,15 February 1894,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,12 July 1972,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,20th-century,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,Scottish,NORP,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,first,ORDINAL,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,Academician,NORP,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,the Royal Scottish Academy,ORG,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,Phyllis Mary Bone RSA,PERSON,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,15 February 1894,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,12 July 1972,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,20th - century,DATE,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,Scottish,NORP,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,first,ORDINAL,PhyllisBone_Sculptors_en.txt
Sculptors,stanza,the Royal Scottish Academy,ORG,PhyllisBone_Sculptors_en.txt
Sculptors,spacy,Joseph Edgar Boehm,PERSON,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,1st Baronet,ORG,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,6 July 1834,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,12 December 1890,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Austrian,NORP,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,British,NORP,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Jubilee,PERSON,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Queen Victoria,PERSON,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,the Duke of Wellington,GPE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Hyde Park Corner,FAC,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Boehm,ORG,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,London,GPE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,Boehm,PERSON,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,the National Portrait Gallery,ORG,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,the Royal Family,ORG,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,123,CARDINAL,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,the Royal Academy,ORG,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,1862,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,spacy,1890,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,Joseph Edgar Boehm,PERSON,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,1st Baronet,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,6 July 1834,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,12 December 1890,DATE,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,Austrian,NORP,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,British,NORP,JosephEdgarBoehm_Sculptors_en.txt
Sculptors,stanza,Hyde Park Corner,FAC,JosephEdgarBoehm_Sculptors_en.txt
